customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostly3d-a750-450b-a5c6-fc3e8784ac86,Matthew Fisher,37,Male,Married,2,160000,Senior Software Engineer,Excellent,Non-smoker,Universal Life,200000,144.9,3/25/22
mostlyfa-2830-4dd5-843f-ddccfb815a62,Emily Mitchell,50,Male,Married,3,135000,Electrical Engineer,Excellent,Former smoker,Universal Life,600000,218.3,2/21/22
mostly5a-3bae-4039-a3c0-b2b1abb2b1a1,Dorothy Moore,53,Male,Married,2,60000,Project Manager,Excellent,Non-smoker,Universal Life,500000,242.4,9/18/22
mostly1c-659e-46a4-895d-19d51949a8f4,Angela Lewis,26,Male,Single,0,48000,Graphic Designer,Excellent,Former smoker,Universal Life,120000,28.2,12/12/22
mostly5f-b82d-4726-9293-6733d3de5aec,Dennis Russell,35,Female,Married,3,132000,Electrical Engineer,Excellent,Non-smoker,Term Life,350000,120.7,5/15/22
mostly31-15e5-4664-bf45-45b03866fbbf,Rachel Morgan,38,Female,Single,0,54000,Software Engineer,Excellent,Non-smoker,Term Life,240000,55.5,9/20/22
mostly2c-0440-46a4-972d-61f0e8762a6b,Maria Barnes,38,Male,Married,2,64000,Content Creator,Excellent,Non-smoker,Term Life,180000,60.3,2/21/22
mostly3a-223b-40f9-a0d7-dcf66feac0fc,Gregory Williams,41,Male,Married,1,60000,School Principal,Good,Non-smoker,Term Life,250000,58.1,3/16/22
mostly24-e637-4179-beb6-edd651ebc66c,Diane Price,60,Male,Widowed,1,56000,Retired,Excellent,Non-smoker,Whole Life,400000,260.2,2/27/22
mostly57-ca68-4f7e-8ec2-83a61536e8ec,Anna Turner,26,Male,Single,0,58000,Teacher,Excellent,Non-smoker,Term Life,130000,24,1/12/22
mostly78-b3f0-4863-b9bc-eccecfcdd656,Nicholas Kelly,58,Female,Single,0,48000,Marketing Coordinator,Fair,Non-smoker,Term Life,120000,61.3,6/3/22
mostlyed-7899-4c62-bdc9-270d3633b9ef,Rebecca Allen,39,Female,Married,3,66000,Accountant,Excellent,Non-smoker,Term Life,550000,40.9,10/7/22
mostly13-ef22-4dd7-96fd-42d0184bf69e,Timothy Gutierrez,31,Female,Married,1,88000,Content Creator,Good,Non-smoker,Whole Life,350000,112.5,7/1/22
mostly82-0d64-45c0-a5fc-654d724b3e44,Pamela Powell,26,Female,Single,0,54000,Marketing Specialist,Good,Non-smoker,Term Life,240000,75.8,2/18/22
mostly84-8a81-4036-b52b-3a159990f704,Lisa Jenkins,52,Female,Married,3,170000,Civil Engineer,Excellent,Non-smoker,Variable Life,500000,244.8,8/3/22
mostlyb0-f379-4604-a872-21169f894a0d,Ryan Rodriguez,36,Male,Single,0,58000,HR Specialist,Excellent,Non-smoker,Term Life,100000,55.9,12/12/22
mostlyc1-e4ac-4494-b64e-5c35122443c1,Raymond Flores,48,Female,Married,1,52000,Marketing Manager,Excellent,Non-smoker,Term Life,260000,120.4,11/9/22
mostlyca-8901-4e05-93c7-daba168fec67,William Nelson,26,Female,Single,0,72000,Software Developer,Excellent,Non-smoker,Term Life,120000,65.2,4/10/22
mostly28-9d73-47c1-8d36-7fcfe910ea0f,Charles Peterson,52,Female,Married,3,190000,Marketing Director,Excellent,Non-smoker,Universal Life,650000,203.5,5/26/22
mostlyea-6ad4-445a-893f-163b35255524,Sophia Davis,29,Female,Widowed,0,54000,HR Manager,Excellent,Non-smoker,Term Life,180000,50.9,2/18/22
mostly7f-ed15-49db-a21c-9eed89e17aeb,Pamela Hughes,60,Male,Widowed,0,48000,Teacher,Fair,Non-smoker,Term Life,120000,65.7,5/2/22
mostly79-435b-4bf6-9312-9dd544fdc907,David Scott,35,Male,Single,0,42000,Marketing Manager,Good,Non-smoker,Term Life,200000,62.4,1/28/22
mostly6c-ee58-4d0b-b4bc-2658b7ee1e52,Jason Bell,35,Female,Married,0,91000,Financial Analyst,Excellent,Non-smoker,Term Life,100000,38.1,10/11/22
mostlyb2-e83c-476c-b97a-b5a7822a0416,Gregory Wilson,58,Male,Divorced,0,172000,Software Engineer,Good,Non-smoker,Universal Life,200000,114.5,3/3/22
mostly65-0b22-4f42-895a-931165bf7daa,Gary Butler,32,Female,Married,1,60000,Marketing Manager,Excellent,Non-smoker,Term Life,350000,266.4,6/15/22
mostlyd2-5641-402e-8d08-cbd651b7eb34,Charles Moore,55,Female,Married,2,110000,School Counselor,Fair,Current smoker,Whole Life,700000,255,4/30/22
mostly41-9e80-4c52-b7bd-e99544d51ea1,Timothy Gonzalez,41,Female,Married,1,72000,Data Analyst,Good,Non-smoker,Term Life,210000,91.7,9/25/22
mostly00-d13e-4c6c-8e3c-9d3bea11a2d3,George Morales,42,Female,Married,2,98000,School Principal,Good,Non-smoker,Term Life,200000,120,10/11/22
mostly62-64ae-4e08-97bb-7217d1b901a7,Michael Ramirez,55,Male,Married,2,90000,Operations Manager,Fair,Former smoker,Universal Life,700000,325.3,5/7/22
mostly7c-1380-42ab-8446-2d9b0b54f9b4,Victoria Watson,37,Female,Married,0,52000,Teacher,Good,Non-smoker,Term Life,220000,61.3,10/11/22
mostly80-04d7-42e0-85e0-d454a69e6d68,Samantha Cox,63,Male,Married,2,108000,Operations Manager,Excellent,Non-smoker,Universal Life,500000,425.4,1/27/22
mostlyb4-6274-40c5-a178-ab52fc43e480,Alexander Collins,31,Female,Married,1,68000,Graphic Designer,Excellent,Non-smoker,Term Life,250000,69,3/3/22
mostly85-13d1-4772-9536-99429efe20ef,Helen Foster,33,Male,Single,0,44000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,24.8,5/8/22
mostlyd8-0e76-4dd7-86ba-998969fd19df,Victoria Nguyen,26,Female,Single,0,148000,Retired,Fair,Former smoker,Term Life,100000,34.9,4/9/22
mostly23-e9d7-4b6d-9e48-15dde6a7d917,Jessica Price,30,Female,Married,2,70000,Data Analyst,Good,Non-smoker,Term Life,300000,111.2,7/7/22
mostly20-cd4e-4097-b1b2-f1f8bb870c12,Sarah Phillips,48,Male,Married,2,190000,Project Manager,Excellent,Non-smoker,Universal Life,1200000,141.8,12/20/22
mostly13-e662-406a-b7bd-b39617fd3ebe,Angela Harris,63,Male,Single,0,54000,Retired,Fair,Former smoker,Term Life,110000,52.8,8/16/22
mostlyf4-db22-4e13-bf10-4a9d97e842f0,Timothy Bailey,52,Male,Married,3,76000,Senior Software Engineer,Good,Non-smoker,Universal Life,420000,685.6,11/3/22
mostly94-e199-43b6-8d8b-ada94850944d,Justin Davis,26,Male,Married,2,50000,Financial Analyst,Good,Current smoker,Universal Life,500000,343,7/12/22
mostly3e-f884-4fd0-a082-f8855b5bb60f,Anna Williams,29,Female,Single,0,54000,Graphic Designer,Good,Non-smoker,Term Life,130000,52.2,4/16/22
mostly81-dbd7-4fe6-873a-a46bb3859f4d,Henry White,35,Female,Single,0,54000,Marketing Manager,Excellent,Non-smoker,Term Life,180000,120.7,9/21/22
mostlyaf-a0f5-4083-80a3-0b8cd3eaebd1,Pamela Nguyen,29,Male,Married,1,90000,Marketing Director,Good,Former smoker,Variable Life,700000,327.9,11/3/22
mostlya3-3e81-4206-9ea2-89f429407ef4,Lisa Stewart,60,Male,Married,0,67000,Marketing Manager,Good,Non-smoker,Term Life,250000,24,3/18/22
mostly69-dd29-42a2-806c-4ba69fb9f7da,Christina Russell,27,Female,Widowed,2,42000,Data Analyst,Fair,Former smoker,Universal Life,700000,288,3/10/22
mostlyce-1368-4ea8-ba64-c8497f0231b9,Richard Reyes,30,Male,Married,1,94000,Graphic Designer,Good,Former smoker,Term Life,250000,88.6,3/3/22
mostlyaf-353a-4b0c-8636-bd82e5f8dad5,Nicole Thomas,42,Female,Divorced,2,97000,Accountant,Good,Non-smoker,Term Life,160000,130.9,2/11/22
mostlyfe-b419-4714-b5b7-b288f7ecc9d9,Betty Ortiz,58,Female,Married,2,130000,School Principal,Excellent,Non-smoker,Term Life,100000,74,10/10/22
mostly7c-12df-4d6c-8a9c-26c3ce5dda25,Jacob Perez,48,Female,Single,0,42000,School Counselor,Good,Non-smoker,Term Life,120000,40.4,6/1/22
mostly0f-4647-4055-a761-d0180b8f538d,Katherine Ross,43,Female,Divorced,1,72000,Teacher,Good,Non-smoker,Whole Life,520000,96.6,7/2/22
mostlyf6-c510-4e8a-90ca-48944c86f9db,Victoria Taylor,38,Female,Married,1,71000,Marketing Coordinator,Good,Non-smoker,Term Life,260000,91.7,4/15/22
mostly1a-7008-45b8-b9e2-47cb4648a82f,Paul Lee,38,Female,Married,1,78000,School Principal,Good,Non-smoker,Term Life,320000,89.9,10/25/22
mostlyfb-59bf-4f61-9197-27f4e39f9f5c,Christine Baker,42,Female,Married,2,88000,School Principal,Good,Non-smoker,Whole Life,400000,325.2,5/16/22
mostly17-b89a-465f-97f7-ff463953b723,Aaron Davis,26,Female,Married,0,56000,Operations Manager,Good,Non-smoker,Term Life,250000,120.9,3/15/22
mostly18-371e-4814-8680-ea8409133524,Linda Foster,56,Male,Divorced,3,57000,HR Manager,Fair,Former smoker,Whole Life,500000,260.8,8/26/22
mostly27-8b33-4dd4-bcd2-502676833c6e,Heather Smith,44,Female,Married,2,190000,Data Analyst,Good,Non-smoker,Term Life,270000,219,4/13/22
mostly19-8230-4c15-82af-a10932976032,Eric Ortiz,60,Male,Married,2,88000,Sales Director,Fair,Non-smoker,Term Life,350000,180.2,11/20/22
mostly40-a4bb-4a07-8607-529fdd6b7ce6,Anna Butler,49,Female,Divorced,2,98000,Software Developer,Good,Non-smoker,Universal Life,620000,156.9,1/25/22
mostly21-c6d2-494d-b608-8eab047db261,Samantha Wood,38,Female,Married,1,68000,Teacher,Good,Non-smoker,Term Life,150000,65.6,5/14/22
mostlybc-4929-47ec-8a34-cf4e763ce678,Timothy Lopez,54,Male,Divorced,1,72000,Electrical Engineer,Fair,Former smoker,Whole Life,750000,516.9,5/22/22
mostly39-d93f-4436-a66e-9f3bbb543052,Emma Collins,48,Male,Married,1,68000,Operations Manager,Good,Non-smoker,Variable Life,250000,78,5/25/22
mostly5d-f4ae-4fbe-a3c3-949a9ad7ed86,Carolyn Hill,33,Female,Married,1,62000,Teacher,Excellent,Non-smoker,Term Life,270000,75.4,10/25/22
mostly80-f4ef-4a07-9fe4-09b87e883737,David Campbell,26,Female,Married,2,98000,Graphic Designer,Excellent,Non-smoker,Term Life,250000,113.2,3/21/22
mostly01-f30f-49d3-87d4-e158cf851212,Ryan Hughes,39,Female,Single,0,48000,IT Manager,Excellent,Non-smoker,Term Life,130000,60.2,12/20/22
mostlyc1-27be-4d6f-be21-06c800c22382,Samantha Jenkins,34,Female,Married,0,94000,Teacher,Excellent,Non-smoker,Term Life,200000,48.8,4/12/22
mostlyd8-3a15-4c84-b79b-c6c3a37f44ca,Chloe Martin,32,Male,Single,0,48000,HR Specialist,Fair,Non-smoker,Term Life,200000,91.6,5/17/22
mostlyc3-64ac-420c-b92a-39cd4131b54e,Nicole Ramirez,26,Male,Single,0,52000,Nurse,Good,Non-smoker,Term Life,1100000,55.5,3/4/22
mostly5f-d69d-4d61-85e9-650884930119,Henry Smith,55,Male,Married,3,51000,Civil Engineer,Good,Current smoker,Whole Life,650000,405.1,2/16/22
mostly11-ecaf-45e7-b132-55f5d164ac08,Michael Morris,33,Female,Married,1,60000,Marketing Manager,Good,Non-smoker,Term Life,360000,58.6,2/7/22
mostlyc1-bcdb-462e-b79c-45a6331d2789,Maria Martin,54,Female,Married,2,145000,Civil Engineer,Good,Non-smoker,Whole Life,1200000,130,2/28/22
mostly83-5957-4e5f-bdd1-81e214bea4f3,Benjamin Davis,49,Female,Single,0,56000,Sales Director,Good,Non-smoker,Term Life,150000,78,9/16/22
mostly15-a575-4ca7-b480-9b29391c990b,Richard Cox,32,Female,Married,0,66000,Software Engineer,Excellent,Non-smoker,Term Life,150000,72.3,3/15/22
mostly0d-af03-4a7c-b5c9-87448bd33d77,Angela Phillips,65,Male,Married,3,42000,HR Manager,Excellent,Non-smoker,Term Life,120000,52.2,2/15/22
mostlyf4-1d19-407a-984d-6e30619d0831,Tyler Kelly,26,Female,Single,0,54000,Graphic Designer,Fair,Non-smoker,Term Life,100000,55.8,1/12/22
mostlyb9-2c01-4a74-92ec-ddffc9e016cf,Joseph Peterson,48,Female,Married,2,102000,Customer Support,Good,Non-smoker,Whole Life,620000,210.6,3/1/22
mostlyd1-86f1-4d27-b1ba-decf50dd7a40,Henry Martinez,55,Female,Widowed,2,42000,HR Specialist,Fair,Non-smoker,Whole Life,1200000,127.7,6/14/22
mostlyff-a825-4dcb-af67-05e4f922cd8e,Laura Smith,56,Male,Married,3,110000,Content Creator,Fair,Former smoker,Whole Life,700000,328.3,1/30/22
mostlye9-9c80-4d94-abb8-aee2d3d9847b,Joseph Jones,31,Male,Married,3,128000,Content Creator,Excellent,Non-smoker,Universal Life,600000,204.2,3/14/22
mostly6d-ae65-41bf-b7c1-467f8e21c45f,Timothy Fisher,29,Female,Single,0,54000,Graphic Designer,Good,Non-smoker,Term Life,100000,48.6,1/10/22
mostly9c-3f03-492d-b204-732159f1a740,Jacob Phillips,45,Female,Divorced,1,75000,Electrical Engineer,Good,Non-smoker,Whole Life,630000,95.5,1/14/22
mostlyf4-2473-4906-8ffd-1e580b5c53de,Thomas Jones,65,Male,Married,1,58000,Project Manager,Fair,Non-smoker,Term Life,260000,40.9,4/2/22
mostly0b-2abd-4904-920a-8f9a8cf56644,Tyler Cruz,36,Female,Single,0,42000,Marketing Director,Fair,Non-smoker,Term Life,120000,72.4,9/2/22
mostlyd3-cb5b-486c-9b09-bc77f66b38cb,Lucas Brown,46,Male,Married,2,95000,Attorney,Excellent,Non-smoker,Universal Life,600000,212.7,10/16/22
mostlyde-27f3-4604-b2d1-b3b92d1eea08,James Wilson,65,Male,Single,0,64000,Customer Support,Good,Non-smoker,Term Life,150000,52.6,9/2/22
mostly33-b941-45e6-a6de-46a8217a13b2,Joyce King,39,Male,Married,2,110000,School Counselor,Good,Non-smoker,Term Life,200000,96.9,1/10/22
mostly19-69b7-45dc-8e33-df6c85610df2,Jose Brooks,41,Female,Married,2,92000,Operations Manager,Good,Non-smoker,Universal Life,420000,154.7,12/20/22
mostly1a-5788-451c-880a-fb058cbc2a73,Steven Cruz,60,Male,Single,0,65000,Marketing Manager,Excellent,Non-smoker,Universal Life,720000,288.6,8/29/22
mostly99-676b-4b90-bcbe-809d3d44d735,Victoria Thompson,44,Male,Married,2,129000,Project Manager,Good,Non-smoker,Universal Life,500000,153.5,5/15/22
mostly90-cfa5-4427-9b8c-98ada5a2e9f4,Brenda Long,32,Male,Married,2,68000,Logistics Coordinator,Fair,Former smoker,Variable Life,150000,120.5,8/9/22
mostly3a-f9bf-4a88-b197-ba2f779840f6,Benjamin Walker,62,Female,Single,0,72000,Marketing Manager,Excellent,Non-smoker,Term Life,130000,52.1,9/28/22
mostly36-5d85-4879-9a50-50153b224100,Susan Rodriguez,39,Male,Married,2,96000,Sales Manager,Good,Current smoker,Term Life,200000,291.9,3/2/22
mostlyfb-ef86-473a-9c5b-190d45d549a6,Jennifer Ward,60,Male,Married,2,68000,Sales Manager,Fair,Current smoker,Term Life,400000,120.3,7/29/22
mostlya9-36aa-49bc-9797-ae5ee3d402ae,Catherine Roberts,63,Male,Divorced,1,79000,Financial Analyst,Good,Non-smoker,Whole Life,600000,192.8,12/2/22
mostlyff-2fde-4ba9-a768-6c49e5e04f37,Scott Morris,35,Female,Married,2,97000,Operations Manager,Excellent,Non-smoker,Universal Life,700000,140.6,4/3/22
mostly01-ce2d-40aa-b014-df92db103ed5,Shirley Sullivan,27,Male,Single,0,54000,Content Creator,Good,Non-smoker,Term Life,150000,60.8,7/4/22
mostly4d-4612-4b43-a28b-414630774cb5,Barbara Thompson,65,Male,Single,0,54000,Accountant,Fair,Former smoker,Term Life,100000,61,2/11/22
mostlyb4-9993-4e5a-8d0d-b616bb4b5040,Olivia Brooks,54,Female,Married,3,190000,Financial Analyst,Good,Former smoker,Universal Life,800000,442.3,8/3/22
mostly07-dd62-48b4-a0b9-6ce69d4a7396,Jack Morgan,46,Male,Married,3,120000,Electrical Engineer,Excellent,Former smoker,Universal Life,650000,211.3,5/10/22
mostlyd1-d854-4505-b156-4a86d3697b8f,Anthony Howard,53,Male,Married,2,132000,Marketing Coordinator,Excellent,Non-smoker,Whole Life,700000,253.3,8/17/22
mostly52-5289-4dcd-8a53-830170bdfe8c,Larry Barnes,37,Female,Married,3,71000,Teacher,Good,Non-smoker,Variable Life,600000,76.3,7/15/22
mostlyf8-f88b-4371-a264-9c265cfad59d,Jack Adams,38,Female,Married,0,71000,Teacher,Excellent,Non-smoker,Term Life,220000,65.5,4/7/22
mostly7e-8250-49dc-ad0c-7a53e71080e5,Carol Rogers,27,Female,Single,0,42000,Content Creator,Good,Non-smoker,Term Life,140000,51.1,1/25/22
mostly8a-2941-4d86-910b-bb9bc2f1abe0,Ashley Harris,40,Female,Divorced,2,120000,Marketing Manager,Excellent,Non-smoker,Whole Life,660000,117.5,12/3/22
mostlyb1-3b35-47c6-a5b4-a3a8601acae4,James Martin,27,Male,Single,0,52000,Financial Analyst,Fair,Non-smoker,Term Life,110000,51.5,3/13/22
mostlya6-9434-4f1a-bf31-073a2e50194d,Gary Richardson,44,Female,Married,1,88000,Data Analyst,Good,Non-smoker,Whole Life,350000,594,7/4/22
mostly40-78cb-49ad-a9c3-71fa79c73bae,Carolyn Rodriguez,65,Female,Married,0,52000,Sales Manager,Excellent,Non-smoker,Term Life,100000,65,10/2/22
mostlye3-b6de-4623-9e46-18ab69151253,Gary Mitchell,38,Female,Married,2,105000,Mechanical Engineer,Good,Non-smoker,Whole Life,700000,217.8,7/3/22
mostly9a-c691-4933-a63b-71aa33a2037d,Laura Diaz,48,Male,Married,1,142000,HR Manager,Good,Non-smoker,Term Life,200000,45.9,12/2/22
mostlya4-10d8-4048-8299-d0f00c5da6be,Heather Lopez,34,Female,Widowed,0,190000,Teacher,Fair,Current smoker,Term Life,180000,61.8,10/11/22
mostly68-ed7f-404b-9633-25ed27ae674c,Stephanie Jenkins,26,Male,Single,0,51000,Graphic Designer,Excellent,Non-smoker,Term Life,180000,68,6/5/22
mostly64-f7aa-41e2-873b-1d83bb0bd430,Raymond Cox,29,Male,Married,2,84000,Nurse,Good,Former smoker,Whole Life,750000,425.8,1/28/22
mostly91-9d62-4ded-a28a-d353f99e90ba,Tyler Sanchez,34,Male,Married,2,60000,Software Developer,Excellent,Non-smoker,Universal Life,340000,95.2,5/15/22
mostlydb-c327-4e14-aa73-636cc649559d,Rebecca Morales,55,Male,Married,2,190000,Accountant,Fair,Non-smoker,Whole Life,400000,213.8,9/28/22
mostly1a-801f-4799-9d7e-0768750b3e83,Richard Ramirez,42,Female,Married,2,80000,School Principal,Good,Non-smoker,Whole Life,650000,154.3,11/30/22
mostlyb4-2dc5-4a75-8ec0-e51632191d09,Tyler Gray,27,Female,Single,0,42000,Marketing Manager,Excellent,Non-smoker,Term Life,150000,52.3,8/18/22
mostlyda-ed27-4f0f-b3ad-84d3539adc95,Christine Hughes,41,Female,Married,2,68000,Data Analyst,Good,Non-smoker,Variable Life,300000,88.2,5/22/22
mostlyfa-9746-4f00-bf3a-8926f3db4789,Michelle Hughes,45,Female,Married,2,52000,Electrical Engineer,Excellent,Non-smoker,Whole Life,520000,157.9,4/5/22
mostly38-9d98-4cee-8e34-21ed4aa6cfe5,Debra Nelson,45,Male,Married,2,186000,Financial Analyst,Good,Non-smoker,Universal Life,650000,431.3,11/5/22
mostly6e-b8ba-4894-b931-d8990f81640a,Anna Anderson,42,Female,Married,2,42000,Data Analyst,Excellent,Non-smoker,Universal Life,900000,137.4,7/20/22
mostly4d-5123-45af-9e48-c7dfa7586aa4,Steven Ortiz,40,Male,Married,2,98000,Graphic Designer,Good,Former smoker,Whole Life,500000,156.3,5/26/22
mostlya6-6509-4ef8-b5e6-d9c80a9a368d,Amanda Hughes,42,Male,Married,2,125000,Marketing Specialist,Good,Non-smoker,Variable Life,350000,324.5,7/1/22
mostly57-a448-43c8-a495-566fe4aedb12,Jason Harris,55,Male,Single,2,50000,Teacher,Good,Non-smoker,Term Life,100000,40.4,1/14/22
mostlydc-a205-47ff-a13c-402e250ad46c,Larry Wood,39,Male,Married,2,190000,Logistics Coordinator,Fair,Non-smoker,Universal Life,500000,114.5,10/25/22
mostlyd0-8509-4a2f-817b-8d93293e7133,Nicholas Reed,58,Male,Married,3,125000,Project Manager,Good,Former smoker,Universal Life,720000,210.7,11/8/22
mostly95-a40e-4ed8-9322-88fd25013a80,Melissa Hughes,39,Female,Married,2,98000,Project Manager,Good,Non-smoker,Term Life,200000,113.5,10/4/22
mostly34-75e3-40d4-a4fa-dd5d36451d75,Edward Myers,45,Female,Married,1,72000,Marketing Manager,Excellent,Non-smoker,Whole Life,500000,313.9,8/31/22
mostlya0-4ce4-4ca1-8e96-08bfb4bfd777,Olivia Brown,38,Female,Single,0,65000,Teacher,Excellent,Non-smoker,Variable Life,100000,62.6,5/25/22
mostlye1-ea43-4cdd-8170-03d69b7aa165,Oliver Smith,38,Male,Married,2,58000,Marketing Manager,Excellent,Non-smoker,Term Life,260000,113.7,12/15/22
mostly2d-94de-49a9-a49b-38ee8ed09e76,Sandra Allen,65,Female,Widowed,0,56000,Retired,Fair,Non-smoker,Term Life,100000,65.3,2/19/22
mostly03-b672-439c-90ee-cd1e30e28562,Jessica Lopez,29,Female,Married,1,54000,Teacher,Excellent,Non-smoker,Term Life,180000,78.3,7/11/22
mostlyc7-9871-434a-b6b8-2a886c12118d,Melissa Lewis,57,Male,Married,2,164000,School Principal,Good,Non-smoker,Whole Life,700000,126.7,9/9/22
mostly83-0407-4a24-afb0-066ef2074ca9,Christopher Hall,41,Female,Married,2,148000,HR Specialist,Good,Non-smoker,Term Life,180000,95.6,7/11/22
mostly99-bb62-4428-8fda-94659a695b21,Debra Jackson,41,Male,Divorced,2,72000,Marketing Specialist,Good,Non-smoker,Term Life,100000,95,4/5/22
mostly73-dd30-4428-a954-9577f5ba42c4,Adam King,39,Female,Single,0,52000,Software Developer,Excellent,Non-smoker,Term Life,150000,50.8,3/19/22
mostlyc6-7d83-4c27-ba4e-7d1228082d6e,Anna Morris,39,Female,Married,0,86000,Marketing Specialist,Excellent,Non-smoker,Term Life,260000,90.4,5/7/22
mostly37-ae63-4b43-9055-203f0b75e715,Donna Hill,49,Female,Married,2,125000,Marketing Manager,Excellent,Non-smoker,Universal Life,380000,130.8,3/21/22
mostlyb2-149f-457c-8fad-a51e7340175e,Susan Smith,52,Female,Divorced,1,42000,HR Specialist,Good,Non-smoker,Term Life,220000,43.4,8/21/22
mostly9b-88db-46bf-885a-aa9f229deb21,Angela Walker,31,Male,Single,0,64000,Project Manager,Good,Non-smoker,Term Life,100000,70.8,1/10/22
mostly5d-dd94-4956-ba4b-af5f4fda9a21,Carolyn Gonzalez,36,Male,Married,2,190000,Electrical Engineer,Excellent,Non-smoker,Term Life,600000,267.6,5/26/22
mostlyc3-ffc7-40d3-a61e-adbe077c82ae,Amy Watson,26,Male,Married,1,78000,Financial Analyst,Good,Non-smoker,Term Life,250000,313,10/11/22
mostlybb-cc7d-4c83-914c-d87c3d839f0f,Rachel Rodriguez,61,Female,Widowed,0,52000,Retired,Fair,Non-smoker,Term Life,180000,50.2,12/20/22
mostly89-bc8a-4459-9f44-8114f5401b4d,Anna Lee,48,Male,Married,2,125000,Senior Software Engineer,Excellent,Non-smoker,Universal Life,600000,213.5,10/28/22
mostlyc6-8b6c-45d5-910a-d16ce8da863e,Emily Nguyen,29,Female,Single,0,58000,Graphic Designer,Excellent,Non-smoker,Term Life,150000,34.1,5/4/22
mostly56-db87-42ec-b289-ab1b4905c13a,Stephanie Gomez,50,Male,Married,3,160000,School Principal,Excellent,Non-smoker,Term Life,900000,526.9,8/28/22
mostly87-8cca-4004-8bec-132013dc13d7,Olivia Brown,58,Female,Widowed,0,175000,Accountant,Fair,Non-smoker,Whole Life,300000,88.9,9/1/22
mostly4d-77dd-4774-bd65-549cce3da29e,Mark Martinez,48,Female,Married,1,98000,Graphic Designer,Good,Non-smoker,Whole Life,450000,246.8,3/3/22
mostly2b-1971-4722-bf10-d48530c4daf0,Sophia Davis,31,Female,Married,1,58000,Electrical Engineer,Excellent,Non-smoker,Term Life,220000,61,3/7/22
mostlyae-fda0-4bd4-a49d-a54efc8f8a4f,Daniel Johnson,31,Male,Single,0,57000,Data Analyst,Fair,Non-smoker,Term Life,150000,59.9,12/5/22
mostly3e-9d27-4289-9090-6f7714970d16,Donna Wood,33,Male,Married,1,88000,Retired,Good,Non-smoker,Universal Life,400000,159.6,6/16/22
mostly7e-8029-49ed-b078-ec6be2e884b4,Sharon Edwards,39,Female,Single,0,71000,Graphic Designer,Excellent,Non-smoker,Term Life,170000,56.5,6/19/22
