customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostly7d-a094-459f-9774-6056075c0f81,Oliver Wmiter,26,Male,Single,0,54000,Cuss mr Supportee,Excellent,Non-smoker,Term Life,180000,59.6,2022-11-03
mostly04-68de-4658-897e-91d048478bf7,Paniel Catklr,48,Male,Married,2,85000,Hralhiecae gr,Good,Non-smoker,Term Life,600000,69.8,2022-05-15
mostlyd3-61b0-4776-bbd1-7c0d820198b3,Aia iat h,38,Female,Married,1,96000,Financial Analyst,Good,Non-smoker,Variable Life,200000,96.4,2022-04-29
mostlya7-c0b4-4859-8d6f-e4d5b93f6cee,Mic Jartsa,38,Female,Married,2,94000,Elcctnraal Engineer,Good,Non-smoker,Term Life,200000,696.8,2022-03-20
mostlyd0-c595-4d2b-9492-b0b5e991c170,Oliver Pmith,32,Female,Single,0,68000,Teacher,Good,Non-smoker,Universal Life,120000,25.4,2022-09-10
mostly3d-a750-450b-a5c6-fc3e8784ac86,Ethan Liiga,37,Male,Married,2,160000,Conten arocioan,Excellent,Non-smoker,Universal Life,200000,144.9,2022-03-25
mostlyfa-2830-4dd5-843f-ddccfb815a62,Nmah Warliam,50,Male,Married,3,135000,LotchticleMnlaper,Excellent,Former smoker,Universal Life,600000,218.3,2022-02-21
mostly5a-3bae-4039-a3c0-b2b1abb2b1a1,AaryT Kimo,53,Male,Married,2,60000,Project Manager,Excellent,Non-smoker,Universal Life,500000,242.4,2022-09-18
mostly1c-659e-46a4-895d-19d51949a8f4,Henry Ph el,26,Male,Single,0,48000,Graphic Designer,Excellent,Former smoker,Universal Life,120000,28.2,2022-12-12
mostly5f-b82d-4726-9293-6733d3de5aec,Liam Witel,35,Female,Married,3,132000,Electrical Engineer,Excellent,Non-smoker,Term Life,350000,120.7,2022-05-15
mostly31-15e5-4664-bf45-45b03866fbbf,Noah Pirlig,38,Female,Single,0,54000,Software Engineer,Excellent,Non-smoker,Term Life,240000,55.5,2022-09-20
mostly2c-0440-46a4-972d-61f0e8762a6b,Ditel Brown,38,Male,Married,2,64000,Cinsol aCge,Excellent,Non-smoker,Term Life,180000,60.3,2022-02-21
mostly3a-223b-40f9-a0d7-dcf66feac0fc,Noah lRc,41,Male,Married,1,60000,School Cofnselor,Good,Non-smoker,Term Life,250000,58.1,2022-03-16
mostly24-e637-4179-beb6-edd651ebc66c,James Witson,60,Male,Widowed,1,56000,Retireda,Excellent,Non-smoker,Whole Life,400000,260.2,2022-02-27
mostly57-ca68-4f7e-8ec2-83a61536e8ec,Dliveh Blr,26,Male,Single,0,58000,Teacher,Excellent,Non-smoker,Term Life,130000,24.0,2022-01-12
mostly78-b3f0-4863-b9bc-eccecfcdd656,Isabella htin,58,Female,Single,0,48000,Bustomer Supporte,Fair,Non-smoker,Term Life,120000,61.3,2022-06-03
mostlyed-7899-4c62-bdc9-270d3633b9ef,Mia oWigson,39,Female,Married,3,66000,Amoent,Excellent,Non-smoker,Term Life,550000,40.9,2022-10-07
mostly13-ef22-4dd7-96fd-42d0184bf69e,Elphia Davys,31,Female,Married,1,88000,NurMea,Good,Non-smoker,Whole Life,350000,112.5,2022-07-01
mostly82-0d64-45c0-a5fc-654d724b3e44,Aopyan Mheke,26,Female,Single,0,54000,Marketing Specialist,Good,Non-smoker,Term Life,240000,75.8,2022-02-18
mostly84-8a81-4036-b52b-3a159990f704,Grace Ki,52,Female,Married,3,170000,Sules Minager,Excellent,Non-smoker,Variable Life,500000,244.8,2022-08-03
mostlyb0-f379-4604-a872-21169f894a0d,Doah onanez,36,Male,Single,0,58000,Larketing Specialist,Excellent,Non-smoker,Term Life,100000,55.9,2022-12-12
mostlyc1-e4ac-4494-b64e-5c35122443c1,Clla Garsn,48,Female,Married,1,52000,Marketing Manager,Excellent,Non-smoker,Term Life,260000,120.4,2022-11-09
mostlyca-8901-4e05-93c7-daba168fec67,Charn ives,26,Female,Single,0,72000,Software Developer,Excellent,Non-smoker,Term Life,120000,65.2,2022-04-10
mostly28-9d73-47c1-8d36-7fcfe910ea0f,Mia  oisa,52,Female,Married,3,190000,PToesororu,Excellent,Non-smoker,Universal Life,650000,203.5,2022-05-26
mostlyea-6ad4-445a-893f-163b35255524,Sophia Davis,29,Female,Widowed,0,54000,HR Manager,Excellent,Non-smoker,Term Life,180000,50.9,2022-02-18
mostly7f-ed15-49db-a21c-9eed89e17aeb,Emmj ingsg,60,Male,Widowed,0,48000,Prorher,Fair,Non-smoker,Term Life,120000,65.7,2022-05-02
mostly79-435b-4bf6-9312-9dd544fdc907,Bllba Kilson,35,Male,Single,0,42000,Marketing Cpaegar,Good,Non-smoker,Term Life,200000,62.4,2022-01-28
mostly6c-ee58-4d0b-b4bc-2658b7ee1e52,Ella osnis,35,Female,Married,0,91000,Gucsengun,Excellent,Non-smoker,Term Life,100000,38.1,2022-10-11
mostlyb2-e83c-476c-b97a-b5a7822a0416,Elhan Kgaer,58,Male,Divorced,0,172000,Cotiser,Good,Non-smoker,Universal Life,200000,114.5,2022-03-03
mostly65-0b22-4f42-895a-931165bf7daa,Doy aNiaara,32,Female,Married,1,60000,Marketing Manager,Excellent,Non-smoker,Term Life,350000,266.4,2022-06-15
mostlyd2-5641-402e-8d08-cbd651b7eb34,aniel Catel,55,Female,Married,2,110000,Prciae,Fair,Current smoker,Whole Life,700000,255.0,2022-04-30
mostly41-9e80-4c52-b7bd-e99544d51ea1,Elia araenh,41,Female,Married,1,72000,HT anaaet,Good,Non-smoker,Term Life,210000,91.7,2022-09-25
mostly00-d13e-4c6c-8e3c-9d3bea11a2d3,Sophia Nuyen,42,Female,Married,2,98000,HR anager,Good,Non-smoker,Term Life,200000,120.0,2022-10-11
mostly62-64ae-4e08-97bb-7217d1b901a7,Noah Gaila,55,Male,Married,2,90000,Operations Manager,Fair,Former smoker,Universal Life,700000,325.3,2022-05-07
mostly7c-1380-42ab-8446-2d9b0b54f9b4,Liam Caeel,37,Female,Married,0,52000,Teacher,Good,Non-smoker,Term Life,220000,61.3,2022-10-11
mostly80-04d7-42e0-85e0-d454a69e6d68,Jacas Sle,63,Male,Married,2,108000,PToject Manager,Excellent,Non-smoker,Universal Life,500000,425.4,2022-01-27
mostlyb4-6274-40c5-a178-ab52fc43e480,Ava atinson,31,Female,Married,1,68000,Maphic Designer,Excellent,Non-smoker,Term Life,250000,69.0,2022-03-03
mostly85-13d1-4772-9536-99429efe20ef,Henry Leers,33,Male,Single,0,44000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,24.8,2022-05-08
mostlyd8-0e76-4dd7-86ba-998969fd19df,Ain an nroon,26,Female,Single,0,148000,Retired,Fair,Former smoker,Term Life,100000,34.9,2022-04-09
mostly23-e9d7-4b6d-9e48-15dde6a7d917,Emmu loClnrk,30,Female,Married,2,70000,Cotrent Cteatlr,Good,Non-smoker,Term Life,300000,111.2,2022-07-07
mostly20-cd4e-4097-b1b2-f1f8bb870c12,Henry vgot,48,Male,Married,2,190000,Senior AofoSaea ni,_RARE_,Non-smoker,Universal Life,1200000,141.8,2022-12-20
mostly13-e662-406a-b7bd-b39617fd3ebe,Moa  mot,63,Male,Single,0,54000,Retired,Fair,Former smoker,Term Life,110000,52.8,2022-08-16
mostlyf4-db22-4e13-bf10-4a9d97e842f0,Liaml een,52,Male,Married,3,76000,Content rrcieatta,Good,Non-smoker,Universal Life,420000,685.6,2022-11-03
mostly94-e199-43b6-8d8b-ada94850944d,Avdon Goike,26,Male,Married,2,50000,Electrical ngineer,Good,Current smoker,Universal Life,500000,343.0,2022-07-12
mostly3e-f884-4fd0-a082-f8855b5bb60f,Sophia Cren,29,Female,Single,0,54000,Traphic Designer,Good,Non-smoker,Term Life,130000,52.2,2022-04-16
mostly81-dbd7-4fe6-873a-a46bb3859f4d,laverlmith,35,Female,Single,0,54000,Marketing Cooedinator,Excellent,Non-smoker,Term Life,180000,120.7,2022-09-21
mostlyaf-a0f5-4083-80a3-0b8cd3eaebd1,Lucas inez,29,Male,Married,1,90000,Operations iinegtor,Good,Former smoker,Variable Life,700000,327.9,2022-11-03
mostlya3-3e81-4206-9ea2-89f429407ef4,Ava ortin,60,Male,Married,0,67000,Marketing Maeager,Good,Non-smoker,Term Life,250000,24.0,2022-03-18
mostly69-dd29-42a2-806c-4ba69fb9f7da,Saraia Baoin,27,Female,Widowed,2,42000,Reaehec,Fair,Former smoker,Universal Life,700000,288.0,2022-03-10
mostlyce-1368-4ea8-ba64-c8497f0231b9,Machan  arien,30,Male,Married,1,94000,Graphir Designer,Good,Former smoker,Term Life,250000,88.6,2022-03-03
mostlyaf-353a-4b0c-8636-bd82e5f8dad5,Grace Nowlo,42,Female,Divorced,2,97000,Nccountant,Good,Non-smoker,Term Life,160000,130.9,2022-02-11
mostlyfe-b419-4714-b5b7-b288f7ecc9d9,livia B ert,58,Female,Married,2,130000,School Principal,Excellent,Non-smoker,Term Life,100000,74.0,2022-10-10
mostly7c-12df-4d6c-8a9c-26c3ce5dda25,Isabella on,48,Female,Single,0,42000,Meacter,Good,Non-smoker,Term Life,120000,40.4,2022-06-01
mostly0f-4647-4055-a761-d0180b8f538d,Grace Komls,43,Female,Divorced,1,72000,Mccoutecna,Good,Non-smoker,Whole Life,520000,96.6,2022-07-02
mostlyf6-c510-4e8a-90ca-48944c86f9db,Avc aed n,38,Female,Married,1,71000,Marketing Coordinator,Good,Non-smoker,Term Life,260000,91.7,2022-04-15
mostly1a-7008-45b8-b9e2-47cb4648a82f,Omivia Maktinez,38,Female,Married,1,78000,School Principal,Good,Non-smoker,Term Life,320000,89.9,2022-10-25
mostlyfb-59bf-4f61-9197-27f4e39f9f5c,Ava Toti,42,Female,Married,2,88000,School Principal,Good,Non-smoker,Whole Life,400000,325.2,2022-05-16
mostly17-b89a-465f-97f7-ff463953b723,Ava hm,26,Female,Married,0,56000,Operations Manager,Good,Non-smoker,Term Life,250000,120.9,2022-03-15
mostly18-371e-4814-8680-ea8409133524,Ethan Gercon,56,Male,Divorced,3,57000,Iursiesn,Fair,Former smoker,Whole Life,500000,260.8,2022-08-26
mostly27-8b33-4dd4-bcd2-502676833c6e,Emma olmigh,44,Female,Married,2,190000,Data Analyst,Good,Non-smoker,Term Life,270000,219.0,2022-04-13
mostly19-8230-4c15-82af-a10932976032,Lucas Lerenae,60,Male,Married,2,88000,AailAMananer,Fair,Non-smoker,Term Life,350000,180.2,2022-11-20
mostly40-a4bb-4a07-8607-529fdd6b7ce6,Goace om,49,Female,Divorced,2,98000,Achhntart,Good,Non-smoker,Universal Life,620000,156.9,2022-01-25
mostly21-c6d2-494d-b608-8eab047db261,Noah Pallaa,38,Female,Married,1,68000,Teacher,Good,Non-smoker,Term Life,150000,65.6,2022-05-14
mostlybc-4929-47ec-8a34-cf4e763ce678,Manie Saoth,54,Male,Divorced,1,72000,Reeired Engineet,Fair,Former smoker,Whole Life,750000,516.9,2022-05-22
mostly39-d93f-4436-a66e-9f3bbb543052,HatllKLPte,48,Male,Married,1,68000,Opurations Manager,Good,Non-smoker,Variable Life,250000,78.0,2022-05-25
mostly5d-f4ae-4fbe-a3c3-949a9ad7ed86,Vmamltea,33,Female,Married,1,62000,HR Speecalas,Excellent,Non-smoker,Term Life,270000,75.4,2022-10-25
mostly80-f4ef-4a07-9fe4-09b87e883737,Sophia Whene,26,Female,Married,2,98000,HRgSet Crrat,Excellent,Non-smoker,Term Life,250000,113.2,2022-03-21
mostly01-f30f-49d3-87d4-e158cf851212,James Bioson,39,Female,Single,0,48000,Content Cteator,Excellent,Non-smoker,Term Life,130000,60.2,2022-12-20
mostlyc1-27be-4d6f-be21-06c800c22382,Via Toethl,34,Female,Married,0,94000,Teacher,Excellent,Non-smoker,Term Life,200000,48.8,2022-04-12
mostlyd8-3a15-4c84-b79b-c6c3a37f44ca,Chloe Martin,32,Male,Single,0,48000,Tarketing Specialist,Fair,Non-smoker,Term Life,200000,91.6,2022-05-17
mostlyc3-64ac-420c-b92a-39cd4131b54e,Ethan oan,26,Male,Single,0,52000,Nurse,Good,Non-smoker,Term Life,1100000,55.5,2022-03-04
mostly5f-d69d-4d61-85e9-650884930119,Maiaa Ciae,55,Male,Married,3,51000,Bonistics Doarea,Good,Current smoker,Whole Life,650000,405.1,2022-02-16
mostly11-ecaf-45e7-b132-55f5d164ac08,Emivia Certer,33,Female,Married,1,60000,Marketrng niecoar,Good,Non-smoker,Term Life,360000,58.6,2022-02-07
mostlyc1-bcdb-462e-b79c-45a6331d2789,mme Welliams,54,Female,Married,2,145000,Lealhtchretiore,Good,Non-smoker,Whole Life,1200000,130.0,2022-02-28
mostly83-5957-4e5f-bdd1-81e214bea4f3,Ava aeeios,49,Female,Single,0,56000,Sales Director,Good,Non-smoker,Term Life,150000,78.0,2022-09-16
mostly15-a575-4ca7-b480-9b29391c990b,Aic R osnso,32,Female,Married,0,66000,Sahketing Maeager,Excellent,Non-smoker,Term Life,150000,72.3,2022-03-15
mostly0d-af03-4a7c-b5c9-87448bd33d77,Caniel Cavti,65,Male,Married,3,42000,PrncericsrAar,Excellent,Non-smoker,Term Life,120000,52.2,2022-02-15
mostlyf4-1d19-407a-984d-6e30619d0831,Emla Willi,26,Female,Single,0,54000,Graphic Designer,Fair,Non-smoker,Term Life,100000,55.8,2022-01-12
mostlyb9-2c01-4a74-92ec-ddffc9e016cf,Isabella ousin,48,Female,Married,2,102000,Operarions aretor,Good,Non-smoker,Whole Life,620000,210.6,2022-03-01
mostlyd1-86f1-4d27-b1ba-decf50dd7a40,Grace Thaesnn,55,Female,Widowed,2,42000,MursemMenagir,Fair,Non-smoker,Whole Life,1200000,127.7,2022-06-14
mostlyff-a825-4dcb-af67-05e4f922cd8e,Liam Galcia,56,Male,Married,3,110000,Htlshrector,Fair,Former smoker,Whole Life,700000,328.3,2022-01-30
mostlye9-9c80-4d94-abb8-aee2d3d9847b,Danuel Smith,31,Male,Married,3,128000,Matseting Spaciatist,Excellent,Non-smoker,Universal Life,600000,204.2,2022-03-14
mostly6d-ae65-41bf-b7c1-467f8e21c45f,Mva Rohrhgn,29,Female,Single,0,54000,Graphic Designer,Good,Non-smoker,Term Life,100000,48.6,2022-01-10
mostly9c-3f03-492d-b204-732159f1a740,Mir  a Kss,45,Female,Divorced,1,75000,Electrical ngineer,Good,Non-smoker,Whole Life,630000,95.5,2022-01-14
mostlyf4-2473-4906-8ffd-1e580b5c53de,James Rila,65,Male,Married,1,58000,Project Manager,Fair,Non-smoker,Term Life,260000,40.9,2022-04-02
mostly0b-2abd-4904-920a-8f9a8cf56644,Emma Caraer,36,Female,Single,0,42000,Dalel alysiite,Fair,Non-smoker,Term Life,120000,72.4,2022-09-02
mostlyd3-cb5b-486c-9b09-bc77f66b38cb,Lucas Brown,46,Male,Married,2,95000,Pcis ynaere,Excellent,Non-smoker,Universal Life,600000,212.7,2022-10-16
mostlyde-27f3-4604-b2d1-b3b92d1eea08,James Wilson,65,Male,Single,0,64000,Restaer,Good,Non-smoker,Term Life,150000,52.6,2022-09-02
mostly33-b941-45e6-a6de-46a8217a13b2,Ganmel Raer,39,Male,Married,2,110000,Senior ogineer,Good,Non-smoker,Term Life,200000,96.9,2022-01-10
mostly19-69b7-45dc-8e33-df6c85610df2,OlivearBrrtn,41,Female,Married,2,92000,HR Sprcsatist,Good,Non-smoker,Universal Life,420000,154.7,2022-12-20
mostly1a-5788-451c-880a-fb058cbc2a73,Nanael Rimk,60,Male,Single,0,65000,MechrectE n,Excellent,Non-smoker,Universal Life,720000,288.6,2022-08-29
mostly99-676b-4b90-bcbe-809d3d44d735,Daniel Carker,44,Male,Married,2,129000,Project Manager,Good,Non-smoker,Universal Life,500000,153.5,2022-05-15
mostly90-cfa5-4427-9b8c-98ada5a2e9f4,Noah Ciika,32,Male,Married,2,68000,Marklting ciecctlist,Fair,Former smoker,Variable Life,150000,120.5,2022-08-09
mostly3a-f9bf-4a88-b197-ba2f779840f6,Oliv r Stith,62,Female,Single,0,72000,ContwntaCtetlosst,Excellent,Non-smoker,Term Life,130000,52.1,2022-09-28
mostly36-5d85-4879-9a50-50153b224100,Mides Wrlel,39,Male,Married,2,96000,Sales Manager,Good,Current smoker,Term Life,200000,291.9,2022-03-02
mostlyfb-ef86-473a-9c5b-190d45d549a6,Lucas Srowi,60,Male,Married,2,68000,Iegiseshr,Fair,Current smoker,Term Life,400000,120.3,2022-07-29
mostlya9-36aa-49bc-9797-ae5ee3d402ae,Licas Bin,63,Male,Divorced,1,79000,Couc lect,Good,Non-smoker,Whole Life,600000,192.8,2022-12-02
mostlyff-2fde-4ba9-a768-6c49e5e04f37,Isabella outin,35,Female,Married,2,97000,HR Seect A,Excellent,Non-smoker,Universal Life,700000,140.6,2022-04-03
mostly01-ce2d-40aa-b014-df92db103ed5,Ethan Walerr,27,Male,Single,0,54000,DolttAry Devalorer,Good,Non-smoker,Term Life,150000,60.8,2022-07-04
mostly4d-4612-4b43-a28b-414630774cb5,Noah Jmn,65,Male,Single,0,54000,Denire ir,Fair,Former smoker,Term Life,100000,61.0,2022-02-11
mostlyb4-9993-4e5a-8d0d-b616bb4b5040,Jicteees,54,Female,Married,3,190000,Financial Analyst,Good,Former smoker,Universal Life,800000,442.3,2022-08-03
mostly07-dd62-48b4-a0b9-6ce69d4a7396,Cll Witsl,46,Male,Married,3,120000,Eereiral Engineer,Excellent,Former smoker,Universal Life,650000,211.3,2022-05-10
mostlyd1-d854-4505-b156-4a86d3697b8f,Liloe Marcin,53,Male,Married,2,132000,Marketing Coordinator,Excellent,Non-smoker,Whole Life,700000,253.3,2022-08-17
mostly52-5289-4dcd-8a53-830170bdfe8c,Maroy Wolara,37,Female,Married,3,71000,Teacher,Good,Non-smoker,Variable Life,600000,76.3,2022-07-15
mostlyf8-f88b-4371-a264-9c265cfad59d,MiamRoteg,38,Female,Married,0,71000,Teacher,Excellent,Non-smoker,Term Life,220000,65.5,2022-04-07
mostly7e-8250-49dc-ad0c-7a53e71080e5,Olivia Chen,27,Female,Single,0,42000,Resired,Good,Non-smoker,Term Life,140000,51.1,2022-01-25
mostly8a-2941-4d86-910b-bb9bc2f1abe0,ClivellCeen,40,Female,Divorced,2,120000,HR oantanr,Excellent,Non-smoker,Whole Life,660000,117.5,2022-12-03
mostlyb1-3b35-47c6-a5b4-a3a8601acae4,James Martin,27,Male,Single,0,52000,BTnine econire,Fair,Non-smoker,Term Life,110000,51.5,2022-03-13
mostlya6-9434-4f1a-bf31-073a2e50194d,Emda Johng,44,Female,Married,1,88000,Fancial Analyst,Good,Non-smoker,Whole Life,350000,594.0,2022-07-04
mostly40-78cb-49ad-a9c3-71fa79c73bae,Aici mi,65,Female,Married,0,52000,SalestDPnaguante,Excellent,Non-smoker,Term Life,100000,65.0,2022-10-02
mostlye3-b6de-4623-9e46-18ab69151253,Isabella ghten,38,Female,Married,2,105000,Murse rtger,Good,Non-smoker,Whole Life,700000,217.8,2022-07-03
mostly9a-c691-4933-a63b-71aa33a2037d,James Caier,48,Male,Married,1,142000,Senior Anatrt,Good,Non-smoker,Term Life,200000,45.9,2022-12-02
mostlya4-10d8-4048-8299-d0f00c5da6be,Ava RKeen,34,Female,Widowed,0,190000,Teacher,Fair,Current smoker,Term Life,180000,61.8,2022-10-11
mostly68-ed7f-404b-9633-25ed27ae674c,Piiv Svgs,26,Male,Single,0,51000,Graphic Designer,Excellent,Non-smoker,Term Life,180000,68.0,2022-06-05
mostly64-f7aa-41e2-873b-1d83bb0bd430,Lucas onyt,29,Male,Married,2,84000,Silas iasoAnaiest,Good,Former smoker,Whole Life,750000,425.8,2022-01-28
mostly91-9d62-4ded-a28a-d353f99e90ba,NanhelaWlel,34,Male,Married,2,60000,Software Developer,Excellent,Non-smoker,Universal Life,340000,95.2,2022-05-15
mostlydb-c327-4e14-aa73-636cc649559d,James Giom,55,Male,Married,2,190000,Pncesancae,Fair,Non-smoker,Whole Life,400000,213.8,2022-09-28
mostly1a-801f-4799-9d7e-0768750b3e83,Crace Lapewa,42,Female,Married,2,80000,School Principal,Good,Non-smoker,Whole Life,650000,154.3,2022-11-30
mostlyb4-2dc5-4a75-8ec0-e51632191d09,Sophia Kaown,27,Female,Single,0,42000,Marketing Doordinator,Excellent,Non-smoker,Term Life,150000,52.3,2022-08-18
mostlyda-ed27-4f0f-b3ad-84d3539adc95,Loah tss,41,Female,Married,2,68000,Sahool Counselor,Good,Non-smoker,Variable Life,300000,88.2,2022-05-22
mostlyfa-9746-4f00-bf3a-8926f3db4789,Ama Rotin,45,Female,Married,2,52000,Electeical Engineer,Excellent,Non-smoker,Whole Life,520000,157.9,2022-04-05
mostly38-9d98-4cee-8e34-21ed4aa6cfe5,Hanry Nono,45,Male,Married,2,186000,Architictl Mngineer,Good,Non-smoker,Universal Life,650000,431.3,2022-11-05
mostly6e-b8ba-4894-b931-d8990f81640a,OllvellCarker,42,Female,Married,2,42000,Ieoierecoatanare,Excellent,Non-smoker,Universal Life,900000,137.4,2022-07-20
mostly4d-5123-45af-9e48-c7dfa7586aa4,Alive GWls,40,Male,Married,2,98000,Proescrn,Good,Former smoker,Whole Life,500000,156.3,2022-05-26
mostlya6-6509-4ef8-b5e6-d9c80a9a368d,Daniel Carteez,42,Male,Married,2,125000,IT S na oraut,Good,Non-smoker,Variable Life,350000,324.5,2022-07-01
mostly57-a448-43c8-a495-566fe4aedb12,Daniel Kirhu,55,Male,Single,2,50000,Teacher,Good,Non-smoker,Term Life,100000,40.4,2022-01-14
mostlydc-a205-47ff-a13c-402e250ad46c,lhan iue,39,Male,Married,2,190000,Cintent Creator,Fair,Non-smoker,Universal Life,500000,114.5,2022-10-25
mostlyd0-8509-4a2f-817b-8d93293e7133,Jares Mrter,58,Male,Married,3,125000,Project Manager,Good,Former smoker,Universal Life,720000,210.7,2022-11-08
mostly95-a40e-4ed8-9322-88fd25013a80,Natalih Roikr,39,Female,Married,2,98000,Sahes Msroetaie,Good,Non-smoker,Term Life,200000,113.5,2022-10-04
mostly34-75e3-40d4-a4fa-dd5d36451d75,ric  Crnn,45,Female,Married,1,72000,Mccoanicnl ngineer,Excellent,Non-smoker,Whole Life,500000,313.9,2022-08-31
mostlya0-4ce4-4ca1-8e96-08bfb4bfd777,Olivia Brown,38,Female,Single,0,65000,Gccountant,Excellent,Non-smoker,Variable Life,100000,62.6,2022-05-25
mostlye1-ea43-4cdd-8170-03d69b7aa165,Oliver Smith,38,Male,Married,2,58000,Project Manater,Excellent,Non-smoker,Term Life,260000,113.7,2022-12-15
mostly2d-94de-49a9-a49b-38ee8ed09e76,Grace Thim,65,Female,Widowed,0,56000,Retired,Fair,Non-smoker,Term Life,100000,65.3,2022-02-19
mostly03-b672-439c-90ee-cd1e30e28562,Aat ahLosa,29,Female,Married,1,54000,Teacher,Excellent,Non-smoker,Term Life,180000,78.3,2022-07-11
mostlyc7-9871-434a-b6b8-2a886c12118d,Janjsl Ballr,57,Male,Married,2,164000,Senior Sootare niner,Good,Non-smoker,Whole Life,700000,126.7,2022-09-09
mostly83-0407-4a24-afb0-066ef2074ca9,Danhia Broia,41,Female,Married,2,148000,HR Specialist,Good,Non-smoker,Term Life,180000,95.6,2022-07-11
mostly99-bb62-4428-8fda-94659a695b21,Janes Brown,41,Male,Divorced,2,72000,Mogooticn Analy t,Good,Non-smoker,Term Life,100000,95.0,2022-04-05
mostly73-dd30-4428-a954-9577f5ba42c4,Sophia Chen,39,Female,Single,0,52000,Software Dnrelopr,Excellent,Non-smoker,Term Life,150000,50.8,2022-03-19
mostlyc6-7d83-4c27-ba4e-7d1228082d6e,Mia Rndrien,39,Female,Married,0,86000,Marketing Specialist,Excellent,Non-smoker,Term Life,260000,90.4,2022-05-07
mostly37-ae63-4b43-9055-203f0b75e715,Elmi Josnirh,49,Female,Married,2,125000,Marketing Snrectoi,Excellent,Non-smoker,Universal Life,380000,130.8,2022-03-21
mostlyb2-149f-457c-8fad-a51e7340175e,Ella alton,52,Female,Divorced,1,42000,HR Specialist,Good,Non-smoker,Term Life,220000,43.4,2022-08-21
mostly9b-88db-46bf-885a-aa9f229deb21,Ethan Bohes,31,Male,Single,0,64000,HRfttere Sngen,Good,Non-smoker,Term Life,100000,70.8,2022-01-10
mostly5d-dd94-4956-ba4b-af5f4fda9a21,Dlivel Smrth,36,Male,Married,2,190000,Electrical Engineer,Excellent,Non-smoker,Term Life,600000,267.6,2022-05-26
mostlyc3-ffc7-40d3-a61e-adbe077c82ae,Liam Catn,26,Male,Married,1,78000,Geacher,Good,Non-smoker,Term Life,250000,313.0,2022-10-11
mostlybb-cc7d-4c83-914c-d87c3d839f0f,Grace Lew,61,Female,Widowed,0,52000,Retired,Fair,Non-smoker,Term Life,180000,50.2,2022-12-20
mostly89-bc8a-4459-9f44-8114f5401b4d,Vaniel  nor,48,Male,Married,2,125000,Hu Micc,Excellent,Non-smoker,Universal Life,600000,213.5,2022-10-28
mostlyc6-8b6c-45d5-910a-d16ce8da863e,Mia arin,29,Female,Single,0,58000,Nraphic Designer,Excellent,Non-smoker,Term Life,150000,34.1,2022-05-04
mostly56-db87-42ec-b289-ab1b4905c13a,Jenry MBrtins,50,Male,Married,3,160000,Heoerreceo,Excellent,Non-smoker,Term Life,900000,526.9,2022-08-28
mostly87-8cca-4004-8bec-132013dc13d7,Olivia Brown,58,Female,Widowed,0,175000,Regires,Fair,Non-smoker,Whole Life,300000,88.9,2022-09-01
mostly4d-77dd-4774-bd65-549cce3da29e,Aia ohms,48,Female,Married,1,98000,Dces Anany,Good,Non-smoker,Whole Life,450000,246.8,2022-03-03
mostly2b-1971-4722-bf10-d48530c4daf0,Sophia Davis,31,Female,Married,1,58000,Iofthare Engineer,Excellent,Non-smoker,Term Life,220000,61.0,2022-03-07
mostlyae-fda0-4bd4-a49d-a54efc8f8a4f,Ethan Katen,31,Male,Single,0,57000,Data Analyst,Fair,Non-smoker,Term Life,150000,59.9,2022-12-05
mostly3e-9d27-4289-9090-6f7714970d16,Ethan roir,33,Male,Married,1,88000,Soles Dyreceor,Good,Non-smoker,Universal Life,400000,159.6,2022-06-16
mostly7e-8029-49ed-b078-ec6be2e884b4,Dlicia Dhen,39,Female,Single,0,71000,Content Ereatorist,Excellent,Non-smoker,Term Life,170000,56.5,2022-06-19
mostly7b-7704-482d-a597-f8ea8d556231,Ava hsih,63,Male,Married,1,68000,Seflaer,Good,Non-smoker,Variable Life,200000,72.2,2022-04-02
